StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,DistrictName,DistrictType,NCESDistrictID,County,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,NewCasesCombined,NewCasesStudents,NewCasesStaff,NewCasesUnknown,TwoWeekPeriodStaffStudentCasesCombined,TwoWeekPeriodCasesStudents,TwoWeekPeriodCasesStaff,CumulativeCasesCombined,CumulativeCasesStudents,CumulativeCasesStaff,CumulativeCasesUnknown,ActiveCasesStaff,ActiveCasesStudents,ActiveCasesUnknown,ActiveCasesCombined
Colorado,CO,School,No,Turner Middle School,Regular school,80540001354,,Regular local school district,805400,,,04/19/21,06/30/21,14,13,1,,,,,,,,,,,,
Colorado,CO,School,Yes,Two Rivers Community School,Regular school,80002006635,,Charter agency,800020,,,04/13/21,06/01/2021,7,7,,,,,,,,,,,,,
Colorado,CO,School,Yes,Two Roads Charter School,Regular school,80480006466,,Regular local school district,804800,,,05/18/21,06/19/21,10,10,,,,,,,,,,,,,
Colorado,CO,School,No,University Hill Elementary School,Regular school,80249000135,,Regular local school district,802490,,,11/13/20,01/07/2021,5,,5,,,,,,,,,,,,
Colorado,CO,School,Yes,University Prep - Steel Street,Regular school,80336001576,,Regular local school district,803360,,,10/21/20,12/10/2020,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Upper Blue Elementary School,Regular school,80681001564,,Regular local school district,806810,,,11/27/20,12/30/20,5,3,2,,,,,,,,,,,,
Colorado,CO,School,No,Upper Blue Elementary School,Regular school,80681001564,,Regular local school district,806810,,,01/29/21,03/30/21,6,5,1,,,,,,,,,,,,
Colorado,CO,School,No,Ute Meadows Elementary School,Regular school,80480001450,,Regular local school district,804800,,,03/17/21,04/08/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Vail Ski & Snowboard Academy,Other/alternative school,80354006422,,Regular local school district,803540,,,11/04/2020,11/29/20,4,2,2,,,,,,,,,,,,
Colorado,CO,School,No,Vail Ski & Snowboard Academy,Other/alternative school,80354006422,,Regular local school district,803540,,,04/13/21,05/10/2021,3,2,1,,,,,,,,,,,,
Colorado,CO,School,No,Valdez Elementary School,Regular school,80336000420,,Regular local school district,803360,,,11/05/2020,12/16/20,6,2,4,,,,,,,,,,,,
Colorado,CO,School,No,Valley High School,Regular school,80420000580,,Regular local school district,804200,,,04/02/2021,04/24/21,8,7,1,,,,,,,,,,,,
Colorado,CO,School,No,Valverde Elementary School,Regular school,80336000421,,Regular local school district,803360,,,11/06/2020,12/15/20,6,2,4,,,,,,,,,,,,
Colorado,CO,School,No,Van Arsdale Elementary School,Regular school,80480001056,,Regular local school district,804800,,,02/08/2021,03/10/2021,2,,2,,,,,,,,,,,,
Colorado,CO,School,Yes,Vega Collegiate Academy,Regular school,80234006732,,Regular local school district,802340,,,10/23/20,11/19/20,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Vikan Middle School,Regular school,80258000152,,Regular local school district,802580,,,10/16/20,03/04/2021,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Vista Ridge High School,Regular school,80387006408,,Regular local school district,803870,,,04/09/2021,05/30/21,10,9,1,,,,,,,,,,,,
Colorado,CO,School,No,Walnut Hills Community Elementary School,Regular school,80291000206,,Regular local school district,802910,,,03/03/2021,03/29/21,9,8,1,,,,,,,,,,,,
Colorado,CO,School,No,Walt Clark Middle School,Regular school,80540001286,,Regular local school district,805400,,,04/19/21,05/13/21,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,Wamsley Elementary School,Regular school,80624001358,,Regular local school district,806240,,,02/26/21,03/27/21,5,3,2,,,,,,,,,,,,
Colorado,CO,School,No,Warren Tech Central High School,Vocational school,80480000797,,Regular local school district,804800,,,12/17/20,01/05/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,Warren Tech Central High School,Vocational school,80480000797,,Regular local school district,804800,,,03/02/2021,04/19/21,6,4,2,,,,,,,,,,,,
Colorado,CO,School,No,Warren Tech Central High School,Vocational school,80480000797,,Regular local school district,804800,,,04/28/21,05/29/21,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,Washington Elementary School,Regular school,80279000176,,Regular local school district,802790,,,02/11/2021,03/09/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Watson Junior High School,Regular school,80648001126,,Regular local school district,806480,,,11/17/20,12/15/20,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Webber Middle School,Regular school,80399006162,,Regular local school district,803990,,,04/12/2021,06/11/2021,21,20,1,,,,,,,,,,,,
Colorado,CO,School,No,Webster Elementary School,Regular school,80648001127,,Regular local school district,806480,,,12/11/2020,01/08/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Welby Community School,Regular school,80555001997,,Regular local school district,805550,,,11/19/20,01/04/2021,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,Welchester Elementary School,Regular school,80480000799,,Regular local school district,804800,,,01/18/21,03/02/2021,7,3,4,,,,,,,,,,,,
Colorado,CO,School,No,Werner Elementary School,Regular school,80399001440,,Regular local school district,803990,,,02/08/2021,03/05/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,No,West Grand High School,Regular school,80507000830,,Regular local school district,805070,,,11/17/20,12/08/2020,5,1,4,,,,,,,,,,,,
Colorado,CO,School,No,West Grand High School,Regular school,80507000830,,Regular local school district,805070,,,01/25/21,02/18/21,8,6,2,,,,,,,,,,,,
Colorado,CO,School,No,West Jefferson Elementary School,Regular school,80480000800,,Regular local school district,804800,,,05/05/2021,06/03/2021,5,2,3,,,,,,,,,,,,
Colorado,CO,School,No,West Woods Elementary School,Regular school,80480001549,,Regular local school district,804800,,,11/28/20,12/22/20,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Westerly Creek Elementary School,Regular school,80336001957,,Regular local school district,803360,,,10/23/20,11/30/20,3,,3,,,,,,,,,,,,
Colorado,CO,School,No,Westgate Elementary School,Regular school,80480000801,,Regular local school district,804800,,,06/04/2021,06/17/21,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,Westminster High School,Regular school,80723001254,,Regular local school district,807230,,,09/14/20,11/10/2020,10,9,1,,,,,,,,,,,,
Colorado,CO,School,No,Westminster High School,Regular school,80723001254,,Regular local school district,807230,,,04/19/21,06/03/2021,12,12,,,,,,,,,,,,,
Colorado,CO,School,No,Westridge Elementary School,Regular school,80480001451,,Regular local school district,804800,,,11/03/2020,11/24/20,3,,3,,,,,,,,,,,,
Colorado,CO,School,No,Westview Middle School,Regular school,80537006198,,Regular local school district,805370,,,10/22/20,02/01/2021,8,8,,,,,,,,,,,,,
Colorado,CO,School,No,Wheat Ridge High School,Regular school,80480000803,,Regular local school district,804800,,,11/10/2020,12/08/2020,4,3,1,,,,,,,,,,,,
Colorado,CO,School,No,Widefield High School,Regular school,80648001129,,Regular local school district,806480,,,12/09/2020,12/15/20,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Widefield High School,Regular school,80648001129,,Regular local school district,806480,,,12/18/20,01/07/2021,2,,2,,,,,,,,,,,,
Colorado,CO,School,No,Wilder Elementary School,Regular school,80531000893,,Regular local school district,805310,,,05/14/21,06/08/2021,4,4,,,,,,,,,,,,,
Colorado,CO,School,No,William (Bill) Roberts ECE-8 School,Regular school,80336006332,,Regular local school district,803360,,,05/05/2021,05/26/21,7,7,,,,,,,,,,,,,
Colorado,CO,School,No,William J. Palmer High School,Regular school,80306000257,,Regular local school district,803060,,,11/01/2020,12/08/2020,5,5,,,,,,,,,,,,,
Colorado,CO,School,No,William J. Palmer High School,Regular school,80306000257,,Regular local school district,803060,,,05/04/2021,05/23/21,6,6,,,,,,,,,,,,,
Colorado,CO,School,No,William Smith High School,Regular school,80234000084,,Regular local school district,802340,,,04/21/21,05/08/2021,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Willow Creek Elementary School,Regular school,80291000208,,Regular local school district,802910,,,04/13/21,05/04/2021,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,Wilmore Davis Elementary School,Regular school,80480000804,,Regular local school district,804800,,,10/20/20,12/15/20,3,2,1,,,,,,,,,,,,
Colorado,CO,School,Yes,Windsor Charter Academy Elementary School,Regular school,80735001815,,Regular local school district,807350,,,05/12/2021,06/29/21,15,15,,,,,,,,,,,,,
Colorado,CO,School,No,Windsor High School,Regular school,80735001264,,Regular local school district,807350,,,02/05/2021,06/19/21,40,38,2,,,,,,,,,,,,
Colorado,CO,School,No,Winona Elementary School,Regular school,80540000942,,Regular local school district,805400,,,02/17/21,03/23/21,7,2,5,,,,,,,,,,,,
Colorado,CO,School,No,Witt Elementary School,Regular school,80480001350,,Regular local school district,804800,,,11/11/2020,12/01/2020,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Witt Elementary School,Regular school,80480001350,,Regular local school district,804800,,,04/27/21,05/18/21,5,4,1,,,,,,,,,,,,
Colorado,CO,School,No,Woodland Park High School,Regular school,80738001267,,Regular local school district,807380,,,04/16/21,06/19/21,17,14,3,,,,,,,,,,,,
Colorado,CO,School,No,Woodland Park Middle School,Regular school,80738001268,,Regular local school district,807380,,,04/23/21,06/30/21,12,11,1,,,,,,,,,,,,
Colorado,CO,School,Yes,Woodrow Wilson Academy,Regular school,80480001807,,Regular local school district,804800,,,03/05/2021,04/08/2021,8,6,2,,,,,,,,,,,,
Colorado,CO,School,Yes,Woodrow Wilson Academy,Regular school,80480001807,,Regular local school district,804800,,,05/13/21,06/05/2021,3,3,,,,,,,,,,,,,
Colorado,CO,School,Yes,World Compass Academy,Regular school,80345006666,,Regular local school district,803450,,,12/04/2020,01/06/2021,2,,2,,,,,,,,,,,,
Colorado,CO,School,Yes,World Compass Academy,Regular school,80345006666,,Regular local school district,803450,,,04/07/2021,05/03/2021,3,,3,,,,,,,,,,,,
Colorado,CO,School,Yes,World Compass Academy,Regular school,80345006666,,Regular local school district,803450,,,05/11/2021,05/26/21,2,2,,,,,,,,,,,,,
Colorado,CO,School,No,York International School,Regular school,80555002017,,Regular local school district,805550,,,10/28/20,12/28/20,2,1,1,,,,,,,,,,,,
Colorado,CO,School,No,Yuma High School,Regular school,80001601821,,Regular local school district,800016,,,09/28/20,10/21/20,8,7,1,,,,,,,,,,,,
Colorado,CO,School,No,Zach Core Elementary School,Regular school,80399001727,,Regular local school district,803990,,,04/21/21,05/31/21,6,6,,,,,,,,,,,,,
Colorado,CO,School,Yes,Chavez/Huerta K-12 Preparatory Academy,Regular school,80612001730,,Regular local school district,806120,,,11/24/20,01/26/21,6,,6,,,,,,,,,,,,
